satCatlog,state,datetime,elev,azmth,distance
MS11,rising,2022 Jul 25 12:07:42,16.001287505900414,209.8929985123778,23359.286190429284
MS11,culminate,2022 Jul 25 14:32:49,86.57286390645098,325.33470212989414,19501.398396412693
MS11,setting,2022 Jul 25 17:13:49,15.99935435475315,95.99242967203583,23370.330628839343
MS11,rising,2022 Jul 26 11:00:30,16.002481374877558,193.40257794104878,23357.638107861
MS11,culminate,2022 Jul 26 13:17:43,85.74161158966024,127.21599349596252,19504.98024577625
MS11,setting,2022 Jul 26 15:51:03,15.999516524643438,78.75325224910017,23374.47191963902
MS12,rising,2022 Jul 25 01:47:51,16.000642298210963,334.5237128396646,23384.048155931287
MS12,culminate,2022 Jul 25 02:19:34,18.70514613479523,320.0909725197713,23116.59651559469
MS12,setting,2022 Jul 25 02:51:33,15.999198015624529,305.120796437085,23379.74974534237
MS12,rising,2022 Jul 25 10:04:08,16.00719783883567,176.51255421179877,23356.81522760281
MS12,culminate,2022 Jul 25 12:13:37,75.68032482230973,111.78750350643261,19641.08018892099
MS12,setting,2022 Jul 25 14:34:36,15.99557598960477,63.51808643556643,23378.333295217813
MS12,rising,2022 Jul 26 00:30:48,16.001930452205244,333.90239158613986,23383.84235042945
MS12,culminate,2022 Jul 26 01:28:55,25.33394108053981,308.0715093178892,22495.693230113036
MS12,setting,2022 Jul 26 02:27:53,15.997526096495502,280.01643537450514,23374.38324606672
MS12,rising,2022 Jul 26 09:07:38,16.00391512202688,160.18370846063692,23357.956470162513
MS12,culminate,2022 Jul 26 11:08:56,65.18734338957633,99.13670678718542,19941.041747941443
MS12,setting,2022 Jul 26 13:16:32,15.999233252069304,51.969898259971664,23380.288169036456
MS12,rising,2022 Jul 26 23:18:00,16.00267487752334,330.35239671926524,23383.363385497116
MS13,culminate,2022 Jul 25 00:41:59,33.79331873357078,296.07498302803424,21776.87583752876
MS13,setting,2022 Jul 25 02:02:07,15.99959291342494,257.28763191213517,23368.692532403715
MS13,rising,2022 Jul 25 08:22:40,16.000452308193736,142.34494135771556,23360.448643672553
MS13,culminate,2022 Jul 25 10:13:21,54.08548856446555,87.06469506063884,20432.401892934293
MS13,setting,2022 Jul 25 12:06:06,15.999696448489539,42.573752340024726,23381.890418308758
MS13,rising,2022 Jul 25 22:10:39,16.001255096032743,324.9155388648783,23382.823930632567
MS13,culminate,2022 Jul 25 23:46:44,43.05830975917141,284.9718673127236,21093.599001732196
MS13,setting,2022 Jul 26 01:23:14,15.999446166060926,237.49560177886553,23364.21828705292
MS13,rising,2022 Jul 26 07:37:30,16.000679972215224,124.15348532927325,23363.699068071062
MS13,culminate,2022 Jul 26 09:15:16,43.910608719233046,75.98833096537261,21036.46174260923
MS13,setting,2022 Jul 26 10:52:45,15.999447051027518,35.61188300213792,23382.943336715256
MS13,rising,2022 Jul 26 20:57:25,16.001025046448884,318.1033269162917,23381.829311178237
MS13,culminate,2022 Jul 26 22:48:53,53.174725155699456,273.90953638833207,20480.563200973036
MS14,setting,2022 Jul 25 00:44:42,15.999168166456249,218.3658008006368,23360.741768487955
MS14,rising,2022 Jul 25 07:04:46,16.00001560446632,103.54512408580696,23368.3993087197
MS14,culminate,2022 Jul 25 08:25:38,34.14721725648792,64.37969200242705,21748.694767463763
MS14,setting,2022 Jul 25 09:45:22,15.999441375832086,30.034522041814277,23383.66696256472
MS14,rising,2022 Jul 25 19:47:11,16.00098408044995,308.9094159345244,23380.25602973365
MS14,culminate,2022 Jul 25 21:53:35,64.25887497981266,261.90354261650964,19975.34849925194
MS14,setting,2022 Jul 25 23:54:07,15.998853530667395,201.26404898194855,23358.643141447224
MS14,rising,2022 Jul 26 06:31:44,16.00052281032713,81.96983590774863,23373.564318936104
MS14,culminate,2022 Jul 26 07:32:40,25.982347616206777,52.947775269362054,22437.55070411973
MS14,setting,2022 Jul 26 08:32:41,15.999645116869848,26.32639152182045,23384.047841217376
MS14,rising,2022 Jul 26 18:29:24,16.001384222179496,297.60400562164244,23377.94701467537
MS14,culminate,2022 Jul 26 20:49:15,74.78691095205399,249.3799218201263,19660.36227922541
MS14,setting,2022 Jul 26 22:58:05,15.999921902904791,184.89429858384926,23357.60019904362
MS15,rising,2022 Jul 25 06:14:32,16.000264517967665,56.025025741406346,23379.384779180695
MS15,culminate,2022 Jul 25 06:47:53,18.942452558844963,40.4064736047977,23093.54152461925
MS15,setting,2022 Jul 25 07:20:57,15.999804435790937,25.373737987125594,23384.13672919754
MS15,rising,2022 Jul 25 17:13:11,16.00017125701326,282.6385606504313,23374.702534149837
MS15,culminate,2022 Jul 25 19:45:36,84.9654029626331,234.18361552576368,19510.210618277866
MS15,setting,2022 Jul 25 22:02:11,15.998234358470475,168.01062185843563,23358.039921111686
MS15,rising,2022 Jul 26 15:50:28,16.001608790040734,265.5853420931884,23370.43197935098
MS15,culminate,2022 Jul 26 18:31:03,87.13542201141509,36.3892613340804,19498.711824972528
MS15,setting,2022 Jul 26 20:55:26,15.99978215508972,151.57118061362058,23359.296059059434
MS16,rising,2022 Jul 25 14:33:15,16.00112462591807,246.2755717698482,23365.91603523914
MS16,culminate,2022 Jul 25 17:14:33,82.22115758521898,13.328764428397117,19538.014393634712
MS16,setting,2022 Jul 25 19:48:15,15.999611026642368,133.52959550093607,23362.051216216358
MS16,rising,2022 Jul 26 13:15:22,16.00055632743648,228.02111898603604,23362.18020404251
MS16,culminate,2022 Jul 26 15:49:51,82.01667143835259,348.77492884300193,19540.407988682113
MS16,setting,2022 Jul 26 18:30:47,15.999435955310469,115.3418206586405,23365.760767358144
MS21,rising,2022 Jul 25 01:53:13,16.00029636324996,309.51036711873274,23380.461355545267
MS21,culminate,2022 Jul 25 03:59:12,64.17534842424712,262.48023444836247,19978.56161170405
MS21,setting,2022 Jul 25 05:59:21,15.997433551923093,201.86556934125423,23358.865278758287
MS21,rising,2022 Jul 25 12:35:41,16.000369669883572,82.99495925820966,23373.358861290424
MS21,culminate,2022 Jul 25 13:37:59,26.513682353834476,53.22651837867252,22390.405975011745
MS21,setting,2022 Jul 25 14:39:22,15.997471855476793,25.982493720859587,23384.326169088617
MS21,rising,2022 Jul 26 00:35:35,16.000002303580146,298.2782146854411,23378.25326320164
MS21,culminate,2022 Jul 26 02:55:02,74.73281728952902,250.01349540652393,19661.620103897723
MS21,setting,2022 Jul 26 05:03:30,15.996782120639757,185.48730356495957,23357.951188085033
MS21,rising,2022 Jul 26 12:09:49,16.003129163988955,58.82459103057486,23378.540470549884
MS21,culminate,2022 Jul 26 12:47:05,19.703063346022013,41.29984677877311,23020.205275512853
