satCatlog,state,datetime,elev,azmth,distance
MS11,rising,2022 Jul 25 12:57:12,16.000094170604047,267.3008925895762,23370.051347011275
MS11,culminate,2022 Jul 25 15:51:08,79.41174423508731,40.22920934079522,19574.068315025925
MS11,setting,2022 Jul 25 18:18:27,15.998520350249699,150.14894964013587,23358.437123369415
MS11,rising,2022 Jul 26 11:29:45,16.000700509214038,246.8077283031759,23365.033635895197
MS11,culminate,2022 Jul 26 14:23:18,73.44370004986155,15.044174792143641,19694.039174199555
MS11,setting,2022 Jul 26 17:03:40,15.999808872496702,132.52283336858991,23361.09494930199
MS12,rising,2022 Jul 25 10:12:48,16.001177336168688,226.51848751914372,23360.74114737334
MS12,culminate,2022 Jul 25 12:52:22,73.62180332709153,343.4519133076548,19689.6980190801
MS12,setting,2022 Jul 25 15:46:21,15.998195079288738,112.13963927609157,23365.587036050896
MS12,rising,2022 Jul 26 08:58:21,16.000512079339924,208.97815162937982,23358.071176812446
MS12,culminate,2022 Jul 26 11:25:08,79.84448495969389,318.68108296288705,19567.384223938974
MS12,setting,2022 Jul 26 14:18:41,15.998879245206375,91.65101790348594,23370.46892649696
MS13,rising,2022 Jul 25 07:55:39,16.000920394205302,191.9697157596476,23356.521548144003
MS13,culminate,2022 Jul 25 10:13:36,89.80489045769157,120.1635674193148,19490.43440782559
MS13,setting,2022 Jul 25 12:54:21,15.999704535991468,72.15615348163401,23375.10273214149
MS13,rising,2022 Jul 26 06:53:52,16.000030562281925,176.17799529146302,23356.312666995836
MS13,culminate,2022 Jul 26 09:04:41,78.10848275262033,106.892379382421,19593.124091288522
MS13,setting,2022 Jul 26 11:29:38,15.999425643176279,57.7160358168987,23378.275697511304
MS13,rising,2022 Jul 26 21:59:14,16.000102830542062,326.92582285184386,23382.35677601746
MS13,culminate,2022 Jul 26 22:43:12,21.124500324869803,306.8632558426421,22882.045242505217
MS13,setting,2022 Jul 26 23:28:00,15.999976882608413,285.3051522523434,23374.468859650267
MS14,rising,2022 Jul 25 06:04:01,16.00060557512298,159.2608081759705,23357.186869035115
MS14,culminate,2022 Jul 25 08:06:06,65.18990177078885,95.09838843924057,19939.5677132019
MS14,setting,2022 Jul 25 10:14:15,15.99883706362855,46.91426503417527,23380.390624038104
MS14,rising,2022 Jul 25 20:44:24,16.000852607858803,327.7542319704567,23382.394264696723
MS14,culminate,2022 Jul 25 21:57:33,30.821620063945044,295.46957142997013,22017.434917467628
