satCatlog,state,datetime,elev,azmth,distance
MS11,rising,2022 Jul 25 03:40:00,16.00028320967716,338.9018390665465,23365.03261898014
MS11,culminate,2022 Jul 25 06:12:46,83.14855177660195,87.46574791301535,19518.75075262727
MS11,setting,2022 Jul 25 08:30:23,15.998568189011028,165.60543956134194,23369.094730666086
MS11,rising,2022 Jul 26 02:18:38,16.000478679377785,337.02515606065816,23365.038619078026
MS11,culminate,2022 Jul 26 05:10:28,64.8735843899975,85.39638454504423,19945.71683326761
MS11,setting,2022 Jul 26 07:19:06,15.999272432989859,156.79071745710945,23368.975725452852
MS11,rising,2022 Jul 26 22:42:48,16.000063751561743,265.5849457908883,23367.656244340145
MS12,culminate,2022 Jul 25 04:11:33,46.575700434865915,82.4172565013846,20855.803914852164
MS12,setting,2022 Jul 25 06:06:48,15.998217536189387,145.34403010209502,23369.00485417813
MS12,rising,2022 Jul 25 20:36:39,16.000087512892836,226.8471803224972,23368.623436359576
MS12,culminate,2022 Jul 25 22:17:23,33.70516614954249,281.2173940949852,21772.824686042215
MS12,culminate,2022 Jul 26 03:02:14,30.270317568484092,77.27478623035364,22053.787584493708
MS12,setting,2022 Jul 26 04:37:43,15.999010696154803,128.61436804352238,23368.6976681151
MS12,rising,2022 Jul 26 19:11:15,16.000553745313606,211.96461653835814,23368.747375155282
MS12,culminate,2022 Jul 26 21:09:43,50.28805392143355,276.85057341518115,20632.84497260121
MS13,setting,2022 Jul 25 01:00:39,15.999961257959635,44.534857819354194,23365.77175596945
MS13,rising,2022 Jul 25 18:00:31,16.000627053108857,201.18048510319196,23368.830243994053
MS13,culminate,2022 Jul 25 20:11:22,68.80141568635354,274.1114762546373,19812.873895698252
MS13,setting,2022 Jul 25 22:58:00,15.998943045974462,21.919910683539992,23365.17693984537
MS13,rising,2022 Jul 26 16:50:12,16.000021813481155,192.58798032590278,23368.91878192505
MS13,culminate,2022 Jul 26 19:09:21,87.17857451016772,272.12512976185224,19490.16205268697
MS13,setting,2022 Jul 26 21:38:52,15.999576277913533,21.347687079178144,23365.08766183812
MS14,rising,2022 Jul 25 15:49:39,16.000369677842155,183.78222387520213,23368.913190651274
MS14,culminate,2022 Jul 25 18:13:58,73.47814689764436,90.2881054538994,19684.028456237174
MS14,setting,2022 Jul 25 20:28:29,15.999881824782722,24.222399158379126,23365.127646207788
MS14,rising,2022 Jul 26 14:50:30,16.000394275287952,173.63955918428184,23368.897629397597
MS14,culminate,2022 Jul 26 17:14:02,55.492494981429786,88.51567217260252,20352.942757862802
MS14,setting,2022 Jul 26 19:12:32,15.999673456929177,29.250350553795016,23365.262360502617
MS15,rising,2022 Jul 25 08:51:24,16.00032246207295,310.32307800389515,23365.92827448335
MS15,culminate,2022 Jul 25 09:59:20,25.105322083681028,275.6625254663462,22503.308117253913
MS15,setting,2022 Jul 25 11:25:51,15.99982193384662,229.73656258448096,23368.651388057726
MS15,rising,2022 Jul 25 14:14:31,16.00012943886344,155.96491087851012,23368.86399777911
MS15,culminate,2022 Jul 25 16:20:54,37.6485852349144,86.37592335884838,21468.830398902577
MS15,setting,2022 Jul 25 17:56:39,15.998436278910438,37.91031692240363,23365.654348527976
