satCatlog,state,datetime,elev,azmth,distance
MS33,culminate,2022 Jul 26 01:31:47,63.71711129271301,90.48585025861667,19999.81296984687
MS33,setting,2022 Jul 26 03:38:31,15.997286979420947,141.65129638060506,23391.276801909826
MS33,rising,2022 Jul 26 15:07:08,16.006121057925576,218.06026470329155,23390.462033010688
MS33,culminate,2022 Jul 26 16:11:15,26.59837835894299,247.7206709781735,22385.311570157606
MS33,setting,2022 Jul 26 17:18:50,15.998996224279644,282.10307056029507,23368.557427256615
MS33,rising,2022 Jul 26 22:42:21,16.00196601391568,38.309979571369375,23354.883253720865
MS34,culminate,2022 Jul 25 00:38:59,48.391533401613145,98.64272032338144,20756.246597265632
MS34,setting,2022 Jul 25 02:25:22,15.998438186364686,144.59581586087631,23391.862166106464
MS34,rising,2022 Jul 25 13:50:26,16.001277781761317,215.1565160710224,23391.631174988637
MS34,culminate,2022 Jul 25 15:23:44,40.08657724732721,256.6015545967496,21303.606654295214
MS34,setting,2022 Jul 25 17:01:54,15.999745229987585,308.419635973861,23358.90737753195
MS34,rising,2022 Jul 25 22:15:30,16.000138789723927,60.85185212038589,23362.062801418117
MS34,culminate,2022 Jul 25 23:43:37,34.73612560435997,106.70517998358352,21705.2145099076
MS34,setting,2022 Jul 26 01:06:59,15.998647137216667,144.3468234993986,23391.779998247544
MS34,rising,2022 Jul 26 12:32:42,16.001582450687465,216.15796483224707,23391.36922468779
MS34,culminate,2022 Jul 26 14:27:09,54.17557263919811,264.49347315715374,20431.413721991332
MS34,setting,2022 Jul 26 16:23:36,15.999757839250366,328.34361138866564,23353.48267931417
MS34,rising,2022 Jul 26 21:58:50,16.00033434481556,89.11913775399701,23372.94569286189
MS34,culminate,2022 Jul 26 22:51:26,22.35416718288458,115.53981004359531,22771.168174352417
MS34,setting,2022 Jul 26 23:41:49,15.999935137218472,139.1422137053918,23390.398681065555
MS35,rising,2022 Jul 25 11:18:46,16.000065544821926,220.40154886931302,23390.516199605594
MS35,culminate,2022 Jul 25 13:33:03,69.79363330829348,272.70799141094506,19793.455811329204
MS35,setting,2022 Jul 25 15:40:54,15.998419603308992,345.8443817819779,23350.818386375613
MS35,rising,2022 Jul 26 09:55:38,16.000854401967363,228.5826976053413,23388.204958663482
MS35,culminate,2022 Jul 26 12:29:47,85.04423018115632,281.25578588268723,19513.180106770957
MS35,setting,2022 Jul 26 14:43:49,15.99974303833805,0.8010920203691514,23349.957874240503
MS36,rising,2022 Jul 25 08:26:47,16.000825668511055,244.52116120878458,23383.0352407403
MS36,culminate,2022 Jul 25 11:26:39,79.44664160286132,112.24377859419798,19578.28693486204
MS36,setting,2022 Jul 25 13:45:04,15.999318080622462,15.982062992693134,23350.926992475732
MS36,rising,2022 Jul 26 06:41:51,16.001382760424175,269.2035028546643,23373.51865276674
MS36,culminate,2022 Jul 26 10:08:47,66.17135666461132,127.83890608159689,19914.915959513954
MS36,setting,2022 Jul 26 12:33:52,15.998921953093367,31.413333152316568,23353.514714842975
