satCatlog,state,datetime,elev,azmth,distance
MS11,rising,2022 Jul 25 00:47:06,16.000256797218366,256.02654212400466,23366.055434314258
MS11,culminate,2022 Jul 25 04:57:15,52.46096330149475,52.753889599751545,20515.270023696514
MS11,setting,2022 Jul 25 07:19:33,15.998139606608502,139.8637356353363,23361.56150955383
MS11,rising,2022 Jul 25 23:06:23,16.000539808998557,230.1070286065059,23362.41257546874
MS11,culminate,2022 Jul 26 01:48:49,46.826286730466144,329.01084505597635,20845.647658045797
MS11,setting,2022 Jul 26 05:49:42,15.999965913227783,118.91480195494104,23363.96198760982
MS11,rising,2022 Jul 26 21:43:35,16.001008012300115,212.2317413335761,23360.447781178107
MS12,culminate,2022 Jul 25 00:05:56,59.600294439953444,297.0260290283904,20161.89943101367
MS12,setting,2022 Jul 25 03:58:20,15.999980957079915,85.45487035664924,23368.902173598774
MS12,rising,2022 Jul 25 20:35:41,16.002192384361276,197.23952068758084,23359.304278020652
MS12,culminate,2022 Jul 25 22:51:50,74.96126245799809,285.5252255899629,19651.47472084275
MS12,setting,2022 Jul 26 01:57:05,15.999642910180265,54.65428803204288,23373.00918232581
MS12,rising,2022 Jul 26 19:29:57,16.00190517827655,184.09684197218203,23358.917550080034
MS12,culminate,2022 Jul 26 21:45:25,88.57420161591327,97.75307954107285,19487.005820951876
MS13,setting,2022 Jul 25 00:26:02,15.99863940613931,40.43911970135859,23374.54169639121
MS13,rising,2022 Jul 25 18:36:58,16.001378926227876,169.82100421327615,23359.106842617442
MS13,culminate,2022 Jul 25 20:48:32,71.08608017930214,90.98698240011291,19747.11018594719
MS13,setting,2022 Jul 25 23:03:32,15.999142002903666,35.090067072162185,23374.916841531063
MS13,rising,2022 Jul 26 11:33:05,16.00028650061365,304.84052651648875,23372.88401512333
MS13,culminate,2022 Jul 26 11:56:23,17.207267710438472,293.4212725434848,23252.042466325805
MS13,setting,2022 Jul 26 12:20:26,15.999806318929123,281.30746539893215,23369.885905941155
MS13,rising,2022 Jul 26 17:47:23,16.000212908714012,153.98324485281748,23360.029088880554
MS13,culminate,2022 Jul 26 19:49:12,54.80762148044906,84.92544077706975,20389.105741938816
MS13,setting,2022 Jul 26 21:44:58,15.999621708080655,33.706805074624754,23374.959489047167
MS14,rising,2022 Jul 25 09:53:38,16.000155910359727,321.6854725935016,23374.56652010317
MS14,culminate,2022 Jul 25 11:11:00,31.202695891164197,285.26570670162135,21979.187244114957
MS14,setting,2022 Jul 25 12:35:45,15.999676700925717,240.5434219070401,23363.923191784626
MS14,rising,2022 Jul 25 17:17:25,16.000363241287726,132.79756981758854,23362.080813535275
MS14,culminate,2022 Jul 25 18:58:26,38.73646127263748,78.31568385653077,21390.741588467234
MS14,setting,2022 Jul 25 20:30:42,15.998970082046567,35.64432314280527,23374.882989683043
MS14,rising,2022 Jul 26 08:32:23,16.000245438507296,325.702553553056,23374.861822349056
MS14,culminate,2022 Jul 26 10:16:07,45.93046268427049,278.5930141616426,20898.479324486016
MS14,setting,2022 Jul 26 12:08:19,15.999707553936984,216.76072565258366,23361.04912549644
MS14,rising,2022 Jul 26 17:00:30,16.00040762790004,104.6416239552779,23365.92371333175
MS14,culminate,2022 Jul 26 18:05:07,24.615414093680666,71.1961147589998,22550.886714027514
MS14,setting,2022 Jul 26 19:04:53,15.999764546189965,42.608482821691176,23374.196962247413
MS15,rising,2022 Jul 25 07:18:51,16.00029268317075,326.02964722008596,23374.887861032013
MS15,culminate,2022 Jul 25 09:23:57,62.503845351335855,272.1794562504694,20037.97928951885
MS15,setting,2022 Jul 25 11:31:23,15.99951171619457,198.0536140598154,23359.65768697402
MS15,rising,2022 Jul 26 05:59:02,16.000534018406082,322.9820511598678,23374.612562928985
MS15,culminate,2022 Jul 26 08:23:16,79.05688078095594,266.0358430964351,19573.118134801174
MS15,setting,2022 Jul 26 10:37:13,15.999964422543574,183.48228475001625,23359.14750771186
MS16,rising,2022 Jul 25 04:36:18,16.00040579980457,314.0759333527491,23373.833421228814
MS16,culminate,2022 Jul 25 07:24:38,83.47558974966825,78.80312169616964,19516.905751784183
MS16,setting,2022 Jul 25 09:40:37,15.998401230633265,169.65443775977275,23359.452275572497
MS16,rising,2022 Jul 26 02:49:17,16.000345638266452,292.92655735575573,23371.383845003
MS16,culminate,2022 Jul 26 06:15:19,67.4126219322949,69.71574483569393,19859.46822546316
MS16,setting,2022 Jul 26 08:31:42,15.998266708336843,156.19070925126357,23360.115556340614
MS21,culminate,2022 Jul 25 01:03:58,39.39912172070212,78.3028017138467,21342.552993699068
MS21,setting,2022 Jul 25 02:37:09,15.998584774673397,35.179068464544216,23374.98351719063
MS21,rising,2022 Jul 25 14:38:24,16.00153688466381,325.957126854643,23374.77836713056
MS21,culminate,2022 Jul 25 16:21:19,45.55471420045434,279.0541689885505,20922.50924712759
MS21,setting,2022 Jul 25 18:12:36,15.99953248367836,217.6527757213446,23361.180879013435
