satCatlog,state,datetime,elev,azmth,distance
MS11,rising,2022 Jul 25 12:37:22,16.00090752155373,255.80297084599457,23366.72368371062
MS11,culminate,2022 Jul 25 15:41:24,71.0122176109717,28.969830020209418,19756.303670713398
MS11,setting,2022 Jul 25 18:17:04,15.998822414626689,139.7600568766064,23359.63214444707
MS11,rising,2022 Jul 26 11:10:21,16.00143177393374,234.7856402172349,23361.98258744861
MS11,culminate,2022 Jul 26 14:01:05,68.01735841178964,355.9444155706173,19846.898730978875
MS11,setting,2022 Jul 26 16:56:22,15.99952709466074,120.63027169339706,23363.176580211995
MS12,rising,2022 Jul 25 09:56:21,16.0013885328329,215.40614265486218,23358.584878303907
MS12,culminate,2022 Jul 25 12:27:52,72.99781203796778,323.830072336055,19703.523477019986
MS12,setting,2022 Jul 25 15:31:42,15.999758350145186,98.15546443633671,23368.33240344449
MS12,rising,2022 Jul 26 08:45:13,16.00183248167915,198.87671994031317,23356.637475990166
MS12,culminate,2022 Jul 26 11:06:29,82.81378375673577,303.8522196214081,19528.032573113003
MS12,setting,2022 Jul 26 13:58:53,15.999607139424562,77.07154541037283,23373.382151903646
MS13,rising,2022 Jul 25 07:46:02,16.00041132118966,182.54218303082143,23356.023660382918
MS13,culminate,2022 Jul 25 10:00:10,84.43745380079741,109.23510052098564,19511.746325004166
MS13,setting,2022 Jul 25 12:33:57,15.998468015124104,59.72108580994209,23377.311130598257
MS13,rising,2022 Jul 26 06:47:55,16.00264379241152,166.86199540938813,23356.157646743777
MS13,culminate,2022 Jul 26 08:54:47,71.31411669349222,98.11049805059693,19744.175952314763
MS13,setting,2022 Jul 26 11:11:01,15.999279649855515,48.38039379733318,23379.364602427373
MS13,rising,2022 Jul 26 21:57:26,16.000387308857192,325.5142073359809,23381.3718642645
MS13,culminate,2022 Jul 26 22:54:18,24.598409315106483,299.6785473847128,22558.649562107003
MS13,setting,2022 Jul 26 23:52:49,15.999983635133512,270.91073798087024,23370.484498378704
MS14,setting,2022 Jul 25 00:00:20,15.99957592468415,269.63200712615463,23370.236946690606
MS14,rising,2022 Jul 25 06:02:39,16.0008891174247,149.39659771238328,23357.978409452167
MS14,culminate,2022 Jul 25 07:59:00,57.52492611210901,87.78036355997624,20259.018907053698
MS14,setting,2022 Jul 25 09:57:17,15.99927128584941,40.59774728114127,23380.640927524506
MS14,rising,2022 Jul 25 20:43:23,16.000504821177277,325.9172785765772,23381.41879509306
MS14,culminate,2022 Jul 25 22:07:31,35.78765205769426,289.10654352865635,21617.40719289701
MS14,setting,2022 Jul 25 23:34:12,15.999938091758704,245.29381886900393,23364.438729435882
MS14,rising,2022 Jul 26 05:19:12,16.000221172102417,130.83713855334264,23361.00350538808
MS14,culminate,2022 Jul 26 07:01:02,44.90006338994088,78.30688873608834,20968.883481125187
MS14,setting,2022 Jul 26 08:41:07,15.99928061788548,35.98979259584456,23381.288800052138
MS14,rising,2022 Jul 26 19:27:27,16.00123102253438,323.172141689157,23380.964305266723
MS14,culminate,2022 Jul 26 21:11:51,47.70525425170634,279.53538303570855,20791.897216564306
MS14,setting,2022 Jul 26 22:57:27,15.999985850747912,224.7288081335322,23360.26332798124
MS15,rising,2022 Jul 25 04:51:36,16.000498625534863,108.4854354583977,23365.7599738142
MS15,culminate,2022 Jul 25 06:11:55,32.713073061300996,68.19231286934748,21860.692318065714
MS15,setting,2022 Jul 25 07:29:43,15.999368863812556,33.78539064551917,23381.57865593048
MS15,rising,2022 Jul 25 18:15:42,16.00087011670191,317.68776313959,23380.196335811685
MS15,culminate,2022 Jul 25 20:18:44,61.10695842968917,269.5823447195948,20098.857751710188
MS15,setting,2022 Jul 25 22:18:15,15.99950507592255,205.86422428247485,23357.595321348635
MS15,rising,2022 Jul 26 04:29:26,16.00002189914467,82.57414820433631,23372.00394386319
MS15,culminate,2022 Jul 26 05:19:56,22.367494051670967,57.90475673787878,22763.919491193483
MS15,setting,2022 Jul 26 06:09:09,15.999447584351866,35.37068094665425,23381.347999026366
MS15,rising,2022 Jul 26 16:56:23,16.00032059262044,309.42299576585566,23378.842047117254
MS15,culminate,2022 Jul 26 19:16:32,74.3347865590186,259.5023936300866,19668.358332091302
MS15,setting,2022 Jul 26 21:25:14,15.999555064256876,189.5099238581617,23356.32796688567
MS16,rising,2022 Jul 25 15:36:26,16.00056612520111,296.3088785898113,23376.241363731235
MS16,culminate,2022 Jul 25 18:15:10,87.92658710787369,247.31024459598578,19492.490497048697
MS16,setting,2022 Jul 25 20:31:06,15.99847657048085,173.20705507412487,23356.34801545258
MS16,rising,2022 Jul 26 14:05:53,16.000451807018617,278.40153929480545,23372.18901171603
MS16,culminate,2022 Jul 26 17:01:52,80.3045571527255,52.27738530453784,19559.417856924105
MS16,setting,2022 Jul 26 19:24:59,15.999428376463047,157.4747748134295,23357.24838414236
MS21,rising,2022 Jul 25 02:49:05,16.001636652972067,326.3187487038238,23381.383784474576
MS21,culminate,2022 Jul 25 04:12:41,35.62882223391681,289.6232749814549,21629.771901008684
MS21,setting,2022 Jul 25 05:38:49,15.996226719595178,246.02041836203824,23364.99649387258
MS21,rising,2022 Jul 25 11:24:04,16.00078005071887,131.48532530957942,23360.851996376463
MS21,culminate,2022 Jul 25 13:06:30,45.555164368315396,78.4455141025443,20926.654864983077
MS21,setting,2022 Jul 25 14:47:23,15.993195895197067,35.792269805136776,23381.94757044404
MS21,rising,2022 Jul 26 01:33:20,16.010252414739128,323.61652144583365,23380.15358623591
MS21,culminate,2022 Jul 26 03:17:10,47.513638994022536,280.0517449450481,20803.721130300353
MS21,setting,2022 Jul 26 05:02:14,15.996203433793731,225.4274204941243,23360.788628182778
MS21,rising,2022 Jul 26 10:48:58,16.00405306352674,110.40264437579202,23364.968256033826
MS21,culminate,2022 Jul 26 12:11:27,33.84569418086395,68.81559750706936,21769.73782811896
MS21,setting,2022 Jul 26 13:31:28,15.997800249168309,33.48181354846389,23381.779780667774
MS22,rising,2022 Jul 25 00:21:48,16.00125203683105,318.2072998519444,23380.265157190068
MS22,culminate,2022 Jul 25 02:24:14,60.89350013756913,270.11493769341894,20107.949284419556
MS22,setting,2022 Jul 25 04:23:16,15.993007060596891,206.52914250185475,23358.340495672786
MS22,rising,2022 Jul 25 10:32:45,16.000026900011854,83.8608576794318,23371.722313775095
MS22,culminate,2022 Jul 25 11:25:16,22.938833144027342,58.1102037860525,22710.9234107674
MS22,setting,2022 Jul 25 12:16:28,15.993994624433492,34.66805153853025,23382.010632574988
MS22,rising,2022 Jul 25 23:02:44,16.007504794097233,310.0591969374302,23378.267359209713
MS22,culminate,2022 Jul 26 01:22:15,74.13044589204432,260.0817229096276,19673.116323801405
MS22,setting,2022 Jul 26 03:30:29,15.996533859653589,190.14837362202246,23356.681415451174
MS22,rising,2022 Jul 26 21:38:47,16.014057556063097,297.8056105392731,23375.219299241428
MS23,culminate,2022 Jul 25 00:21:09,87.75941618703787,247.9993891503952,19493.035393938964
MS23,setting,2022 Jul 25 02:36:37,15.998140238238822,173.83559076048098,23356.389085534105
MS23,rising,2022 Jul 25 20:12:40,16.00082609164203,279.3054512271406,23372.391775780547
MS23,culminate,2022 Jul 25 23:08:13,80.37968788528003,53.12446115630375,19558.350659087297
MS23,setting,2022 Jul 26 01:30:46,15.997893765516267,158.1122665323298,23357.365685907636
MS23,rising,2022 Jul 26 18:39:53,16.00049902964533,257.6738245771694,23367.21465514648
MS23,culminate,2022 Jul 26 21:44:13,71.22283522957713,31.40166681107229,19750.38654108099
MS24,setting,2022 Jul 25 00:23:09,15.999051803481674,140.42987959316608,23359.527252039654
MS24,rising,2022 Jul 25 17:16:39,16.001420965411562,235.4626146957104,23362.147339871808
MS24,culminate,2022 Jul 25 20:08:04,67.63336064082579,357.1425818080883,19859.43194530241
MS24,setting,2022 Jul 25 23:02:43,15.999409260363262,121.32791345515405,23363.06595461741
MS24,rising,2022 Jul 26 15:57:31,16.000042795475412,216.75727565024818,23358.923823381647
MS24,culminate,2022 Jul 26 18:29:54,72.04234005802512,325.6361679480797,19728.14608789321
MS24,setting,2022 Jul 26 21:34:10,15.9996810105176,99.83617383985137,23367.941834641722
MS25,rising,2022 Jul 25 14:51:03,16.000930265847508,199.34034592290558,23356.79112512415
MS25,culminate,2022 Jul 25 17:12:19,82.13603631494551,304.1803798572529,19535.59999871768
MS25,setting,2022 Jul 25 20:05:20,15.999482467774511,77.52188636883322,23373.31564063682
MS25,rising,2022 Jul 26 13:46:12,16.001460208349727,183.70186369530134,23355.94089970274
MS25,culminate,2022 Jul 26 16:00:38,85.74150124829006,110.01162311358608,19502.457917673823
MS25,setting,2022 Jul 26 18:35:51,15.999857567747066,60.575299005389915,23377.004348508985
MS26,rising,2022 Jul 25 12:53:23,16.00086836758847,167.32176601801248,23356.333639891465
MS26,culminate,2022 Jul 25 15:00:21,72.02009457257732,98.25810151557344,19725.30512730815
MS26,setting,2022 Jul 25 17:17:09,15.998905281957654,48.411690716384506,23379.422446861146
MS26,rising,2022 Jul 26 04:02:57,16.000374805756167,325.8965726866273,23381.448955365104
MS26,culminate,2022 Jul 26 04:59:21,24.49541779502147,300.2072951795062,22568.108131875637
MS26,setting,2022 Jul 26 05:57:21,15.999489856871643,271.64622351709437,23370.736774858815
MS26,rising,2022 Jul 26 12:01:43,16.000048487464113,150.73436725615417,23357.89920852337
MS26,culminate,2022 Jul 26 13:58:56,58.81795655627071,88.35592997814022,20199.11230282451
MS26,setting,2022 Jul 26 15:58:39,15.999319143008554,40.78607457119365,23380.61356984171
MS31,culminate,2022 Jul 25 02:15:41,67.91531852089017,358.3452922466924,19850.22718306639
MS31,setting,2022 Jul 25 05:09:40,15.998574472500628,122.00429497630083,23362.998547459694
MS31,rising,2022 Jul 25 22:04:09,16.000121848817006,217.38635539969914,23359.003469094892
MS31,culminate,2022 Jul 26 00:37:15,72.07410324562144,326.6782810996789,19727.33626262687
MS31,setting,2022 Jul 26 03:41:24,15.998152640891666,100.65383710076725,23367.889907324894
MS31,rising,2022 Jul 26 20:52:13,16.001737178529677,200.67932763009028,23356.798824277892
MS31,culminate,2022 Jul 26 23:14:20,81.49981551980888,305.7108142500163,19543.29420946688
MS32,setting,2022 Jul 25 02:12:41,15.998694260219322,78.35645963806587,23373.191323870888
MS32,rising,2022 Jul 25 19:52:19,16.001718048750686,184.29359232057712,23355.91812521473
MS32,culminate,2022 Jul 25 22:07:09,85.93765854436484,110.61762127588787,19501.261520342763
MS32,setting,2022 Jul 26 00:43:00,15.998320957211561,61.27926021997975,23377.004424894065
MS32,rising,2022 Jul 26 18:53:28,16.00077061788642,168.66545046064064,23356.244686409293
MS32,culminate,2022 Jul 26 21:01:14,72.86205167428791,99.26179887942435,19703.643104247054
MS32,setting,2022 Jul 26 23:19:25,15.999914399992024,49.40669181317596,23379.118813099543
MS33,rising,2022 Jul 25 10:10:31,16.000369302833022,325.37742597190817,23381.373945769792
MS33,culminate,2022 Jul 25 11:05:19,23.967443394123343,300.4159319751771,22616.180233295796
MS33,setting,2022 Jul 25 12:01:40,15.999815983840199,272.75198935686586,23370.962563313395
MS33,rising,2022 Jul 25 18:07:21,16.000804020232327,151.37010751218503,23357.73900315638
MS33,culminate,2022 Jul 25 20:05:03,59.04612909997402,88.84006545087142,20188.74010736578
MS33,setting,2022 Jul 25 22:05:18,15.998772024370256,41.2388063256812,23380.59100812484
MS33,rising,2022 Jul 26 08:51:17,16.00038143490143,326.1232996319069,23381.455631883142
MS33,culminate,2022 Jul 26 10:12:53,34.53672431537111,290.25030644485156,21714.958333459508
MS33,setting,2022 Jul 26 11:37:02,15.999891306157508,247.8324408039924,23365.014523483886
MS33,rising,2022 Jul 26 17:22:58,16.0002786339965,133.0632646997016,23360.582485752737
MS33,culminate,2022 Jul 26 19:06:44,46.33150842723784,79.35645480996098,20877.204904168735
MS33,setting,2022 Jul 26 20:49:00,15.999496007515685,36.344285931381734,23381.21677792027
MS34,rising,2022 Jul 25 07:40:08,16.00041575600658,323.4830809378124,23381.106677192285
MS34,culminate,2022 Jul 25 09:23:17,46.90662153851964,280.2047732594361,20841.213176715573
MS34,setting,2022 Jul 25 11:07:48,15.999845842834194,226.03424058402436,23360.527642278168
MS34,rising,2022 Jul 25 16:54:12,16.00060779572007,111.11394171787778,23365.1394779028
MS34,culminate,2022 Jul 25 18:17:16,34.01605118397155,69.2925763915233,21756.12121116221
MS34,setting,2022 Jul 25 19:37:48,15.999279156201577,33.82447570758095,23381.580508961848
MS34,rising,2022 Jul 26 06:23:45,16.000728052938175,318.47066697587917,23380.32999314598
MS34,culminate,2022 Jul 26 08:24:49,59.65293937799264,270.7128746719889,20161.661586961312
MS34,setting,2022 Jul 26 10:23:03,15.99903977954819,207.82633869769697,23357.862824026364
MS34,rising,2022 Jul 26 16:30:14,16.000527363117758,85.92940383275936,23371.148768158087
MS34,culminate,2022 Jul 26 17:24:58,23.50919576089633,59.092872835480556,22658.176614699078
MS34,setting,2022 Jul 26 18:18:14,15.999717835572962,34.79202678775496,23381.39627498575
MS35,rising,2022 Jul 25 05:09:28,16.00048786317057,310.1418605466889,23378.972757662043
MS35,culminate,2022 Jul 25 07:28:28,73.48041116920332,260.25080290839975,19688.47988083675
MS35,setting,2022 Jul 25 09:36:36,15.998033660963618,190.5944870149163,23356.54519943344
MS35,rising,2022 Jul 26 03:45:38,16.001360081664796,298.04999573091186,23376.52584060077
MS35,culminate,2022 Jul 26 06:22:18,86.528944198359,248.8013038136553,19498.066922607664
MS35,setting,2022 Jul 26 08:37:27,15.999400772715324,174.98613063878565,23356.20757539155
MS36,rising,2022 Jul 25 02:19:45,16.000047162440257,279.8006641358017,23372.578495889426
MS36,culminate,2022 Jul 25 05:14:44,80.98780569381866,53.495293934033896,19549.97567985847
MS36,setting,2022 Jul 25 07:37:14,15.99839484585109,158.57525509029094,23357.26510299523
MS36,rising,2022 Jul 26 00:47:00,16.000357516879227,258.32325049130685,23367.375895662622
